File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
2010_A_59.txt,0.27838827368943636,0.36893203883495146,0.2235294117647059,0.07619047166950141,0.1103448275862069,0.05818181818181818,0.20393517720667972,0.30097087378640774,0.18235294117647058
2010_A_6.txt,0.19999999719889203,0.59375,0.12025316455696203,0.04833836664141446,0.2222222222222222,0.02711864406779661,0.1176199623845188,0.5625,0.11392405063291139
2010_A_60.txt,0.17834394551016272,0.3888888888888889,0.11570247933884298,0.01746724580385631,0.045454545454545456,0.010810810810810811,0.09641698433144405,0.3055555555555556,0.09090909090909091
2010_A_62.txt,0.3047285416269734,0.38495575221238937,0.25217391304347825,0.10382513191885584,0.13801452784503632,0.08321167883211679,0.22634088698905322,0.30973451327433627,0.2028985507246377
2010_A_63.txt,0.30487804436347415,0.46296296296296297,0.22727272727272727,0.1692307650618344,0.2857142857142857,0.12021857923497267,0.23202979716010413,0.42592592592592593,0.20909090909090908
2010_A_64.txt,0.28484847995427004,0.3333333333333333,0.24867724867724866,0.058823524554769004,0.07079646017699115,0.050314465408805034,0.2676952929981888,0.3262411347517731,0.24338624338624337
2010_A_65.txt,0.533333328338889,0.5161290322580645,0.5517241379310345,0.38888888389274695,0.3783783783783784,0.4,0.49889258028736677,0.4838709677419355,0.5172413793103449
2010_A_7.txt,0.38521400297900055,0.32142857142857145,0.48058252427184467,0.1659836017312426,0.13989637305699482,0.2040302267002519,0.3363784040890114,0.30194805194805197,0.45145631067961167
2010_A_73.txt,0.32442747630419266,0.4497354497354497,0.2537313432835821,0.12923728358813935,0.18484848484848485,0.0993485342019544,0.2435372110683572,0.3862433862433862,0.21791044776119403
2010_A_79.txt,0.2980769188165681,0.484375,0.2152777777777778,0.12084591757504964,0.22988505747126436,0.08196721311475409,0.19877049180337533,0.40625,0.18055555555555555
2010_A_8.txt,0.3092783464980338,0.5555555555555556,0.21428571428571427,0.1911262762990833,0.4117647058823529,0.12444444444444444,0.23280661073179026,0.5555555555555556,0.21428571428571427
2010_A_80.txt,0.47222221722246344,0.4689655172413793,0.4755244755244755,0.32824426984128263,0.35684647302904565,0.303886925795053,0.42357025946769167,0.4206896551724138,0.42657342657342656
2010_A_81.txt,0.43137254406233083,0.47530864197530864,0.39487179487179486,0.250814327341139,0.29056603773584905,0.22063037249283668,0.3966405069323023,0.4444444444444444,0.36923076923076925
2010_A_86.txt,0.3380281648197283,0.5647058823529412,0.24120603015075376,0.16635160296711354,0.32116788321167883,0.11224489795918367,0.22600687203031608,0.4823529411764706,0.20603015075376885
2010_A_87.txt,0.3080808030853995,0.3177083333333333,0.29901960784313725,0.09509201955347424,0.10032362459546926,0.09037900874635568,0.24198024197980542,0.25,0.23529411764705882
2010_A_9.txt,0.3052631532409973,0.4142857142857143,0.24166666666666667,0.10423452314613438,0.14953271028037382,0.08,0.22366006760020535,0.34285714285714286,0.2
2010_A_91.txt,0.41784037072968333,0.5028248587570622,0.357429718875502,0.18580644684506983,0.23684210526315788,0.15286624203821655,0.3380316002843178,0.4293785310734463,0.30522088353413657
2010_A_92.txt,0.36199094543354965,0.45454545454545453,0.3007518796992481,0.15430266592644137,0.2047244094488189,0.12380952380952381,0.25985322214850576,0.3522727272727273,0.23308270676691728
2010_A_97.txt,0.17021276096650081,0.16326530612244897,0.17777777777777778,0.018348618863733363,0.017543859649122806,0.019230769230769232,0.1483997049435245,0.14285714285714285,0.15555555555555556
2010_B_16.txt,0.25503355375163284,0.6129032258064516,0.16101694915254236,0.07758620421559165,0.24324324324324326,0.046153846153846156,0.14237011327566212,0.5161290322580645,0.13559322033898305
2010_B_17.txt,0.3255813905488372,0.4069767441860465,0.2713178294573643,0.1282798788327994,0.18333333333333332,0.09865470852017937,0.2591362126245063,0.3488372093023256,0.23255813953488372
2010_B_18.txt,0.22916666167534733,0.22,0.2391304347826087,0.03252032023002257,0.030303030303030304,0.03508771929824561,0.16609096142717267,0.16,0.17391304347826086
2010_B_2.txt,0.29145728257165227,0.5576923076923077,0.19727891156462585,0.1428571393411465,0.31382978723404253,0.09247648902821316,0.20156198232760192,0.5288461538461539,0.1870748299319728
2010_B_26.txt,0.3463687101663494,0.3974358974358974,0.3069306930693069,0.14598539657733514,0.1724137931034483,0.12658227848101267,0.30300634015393724,0.358974358974359,0.27722772277227725
2010_B_27.txt,0.23923444558778423,0.17006802721088435,0.4032258064516129,0.10631228843275752,0.07264472190692395,0.19814241486068113,0.1689487086449577,0.15419501133786848,0.3655913978494624
2010_B_3.txt,0.2535211222190538,0.36363636363636365,0.1945945945945946,0.09071273888575325,0.15789473684210525,0.06363636363636363,0.19896920318540426,0.3333333333333333,0.1783783783783784
2010_B_31.txt,0.3619744013502268,0.275,0.5294117647058824,0.1255373988096727,0.0944372574385511,0.18717948717948718,0.272243946507122,0.24444444444444444,0.47058823529411764
2010_B_32.txt,0.2146596826607344,0.1342062193126023,0.5359477124183006,0.07178841020991833,0.04351145038167939,0.20503597122302158,0.1267175858247764,0.12111292962356793,0.48366013071895425
2010_B_35.txt,0.2990196028450597,0.2932692307692308,0.305,0.059574463086324046,0.05865921787709497,0.06051873198847262,0.2155206168483523,0.21153846153846154,0.22
2010_B_36.txt,0.3762376190852749,0.504424778761062,0.3,0.08073394071785225,0.13253012048192772,0.05804749340369393,0.28843781126169243,0.4336283185840708,0.2578947368421053
2010_B_37.txt,0.22302157943170645,0.5344827586206896,0.1409090909090909,0.13168723985901545,0.367816091954023,0.08020050125313283,0.143217187095445,0.5172413793103449,0.13636363636363635
2010_B_38.txt,0.3576642287567265,0.44144144144144143,0.3006134969325153,0.1913043432132326,0.26506024096385544,0.14965986394557823,0.2866394612641443,0.3783783783783784,0.25766871165644173
2010_B_4.txt,0.20229884684201352,0.1345565749235474,0.4074074074074074,0.0637544240847273,0.04029850746268657,0.15254237288135594,0.10475981073511924,0.09785932721712538,0.2962962962962963
2010_B_40.txt,0.26767676362003884,0.18661971830985916,0.4732142857142857,0.11461317667437061,0.07736943907156674,0.22099447513812154,0.19551456709345547,0.1795774647887324,0.45535714285714285
2010_B_42.txt,0.25468164349563055,0.38202247191011235,0.19101123595505617,0.03181817763646749,0.05343511450381679,0.022653721682847898,0.19975031210993674,0.3595505617977528,0.1797752808988764
2010_B_5.txt,0.397137741069825,0.4605809128630705,0.3490566037735849,0.17814508241665353,0.2199546485260771,0.14969135802469136,0.31734102296650324,0.3817427385892116,0.2893081761006289
2010_B_50.txt,0.26545454050274386,0.29435483870967744,0.24172185430463577,0.08784473462241313,0.1016548463356974,0.07733812949640288,0.23550300724795517,0.2661290322580645,0.2185430463576159
2010_B_51.txt,0.24844720096890557,0.449438202247191,0.17167381974248927,0.12392426484457636,0.2571428571428571,0.08163265306122448,0.1677032112339942,0.4044943820224719,0.15450643776824036
2010_B_52.txt,0.3824701148997635,0.5274725274725275,0.3,0.23444975642670732,0.3684210526315789,0.17192982456140352,0.30041482019752314,0.4725274725274725,0.26875
2010_B_59.txt,0.2702702667474682,0.5921052631578947,0.17509727626459143,0.12704173926976534,0.3431372549019608,0.0779510022271715,0.15673696759128314,0.5,0.14785992217898833
2010_B_6.txt,0.2746987906199449,0.3904109589041096,0.21189591078066913,0.052840154342822666,0.08888888888888889,0.03759398496240601,0.17426546064415954,0.2876712328767123,0.15613382899628253
2010_B_61.txt,0.1878452995940296,0.30357142857142855,0.136,0.03663003271209907,0.0684931506849315,0.025,0.09694509571629595,0.19642857142857142,0.088
2010_B_62.txt,0.3043478213728734,0.4,0.24561403508771928,0.08528784181468557,0.11494252873563218,0.06779661016949153,0.23540347615621576,0.34285714285714286,0.21052631578947367
2010_B_65.txt,0.330232553178583,0.3622448979591837,0.3034188034188034,0.14412136038275114,0.15447154471544716,0.13507109004739337,0.25190980039728617,0.28061224489795916,0.23504273504273504
2010_B_66.txt,0.3189066011189232,0.3977272727272727,0.2661596958174905,0.08333332851348195,0.10285714285714286,0.07003891050583658,0.24566912895073884,0.32954545454545453,0.22053231939163498
2010_B_67.txt,0.3567567517896275,0.33,0.38823529411764707,0.15547702683514605,0.1437908496732026,0.16923076923076924,0.2774568264533284,0.26,0.3058823529411765
2010_B_68.txt,0.4096385492315649,0.43312101910828027,0.38857142857142857,0.1847246842738566,0.21666666666666667,0.1609907120743034,0.36532843124681824,0.3885350318471338,0.3485714285714286
2010_B_69.txt,0.29268292209770974,0.38095238095238093,0.2376237623762376,0.08637873296889682,0.12206572769953052,0.06683804627249357,0.20474511617151217,0.29365079365079366,0.18316831683168316
2010_B_72.txt,0.3348416247341373,0.5522388059701493,0.24025974025974026,0.08791208390245762,0.15841584158415842,0.060836501901140684,0.19264604061656834,0.40298507462686567,0.17532467532467533
2010_B_76.txt,0.3004291806841165,0.5737704918032787,0.20348837209302326,0.10579344788026072,0.2876712328767123,0.06481481481481481,0.20050310144309064,0.5245901639344263,0.18604651162790697
2010_B_78.txt,0.3718592921369411,0.5826771653543307,0.2730627306273063,0.20385674540791088,0.38341968911917096,0.13883677298311445,0.2529892404383141,0.4881889763779528,0.22878228782287824
2010_B_80.txt,0.3761755435893909,0.375,0.37735849056603776,0.22476189977150124,0.2350597609561753,0.21532846715328466,0.2821261166189411,0.28125,0.2830188679245283
2010_B_82.txt,0.2421052585922438,0.34328358208955223,0.18699186991869918,0.08421052212988632,0.1411764705882353,0.06,0.17243561571596297,0.2835820895522388,0.15447154471544716
2010_B_84.txt,0.37499999605034723,0.6923076923076923,0.2571428571428571,0.1974522257306585,0.4246575342465753,0.12863070539419086,0.2319621938233203,0.5769230769230769,0.21428571428571427
2010_B_89.txt,0.2829268255800119,0.58,0.1870967741935484,0.14420062378946757,0.36507936507936506,0.08984375,0.18607385274927726,0.54,0.17419354838709677
2010_B_9.txt,0.3946784872396891,0.39732142857142855,0.3920704845814978,0.21223470163251004,0.22486772486772486,0.20094562647754138,0.31926221372717484,0.32142857142857145,0.31718061674008813
2010_C_1.txt,0.3913043434824617,0.6136363636363636,0.2872340425531915,0.19999999642222227,0.42857142857142855,0.13043478260869565,0.3058329183811636,0.5909090909090909,0.2765957446808511
2010_C_10.txt,0.4109588993969319,0.5405405405405406,0.3314917127071823,0.21414140960669328,0.3081395348837209,0.16408668730650156,0.33978122535069777,0.4954954954954955,0.30386740331491713
2010_C_103.txt,0.22499999537812512,0.3103448275862069,0.17647058823529413,0.056603769099323964,0.08333333333333333,0.04285714285714286,0.15342587875703,0.2413793103448276,0.13725490196078433
2010_C_105.txt,0.071428566454082,0.07692307692307693,0.06666666666666667,0.0,0.0,0.0,0.07071069633849232,0.07692307692307693,0.06666666666666667
2010_C_107.txt,0.28402366437869825,0.46153846153846156,0.20512820512820512,0.05283018468750476,0.0958904109589041,0.036458333333333336,0.17877582694742422,0.36538461538461536,0.1623931623931624
2010_C_110.txt,0.2945736389159306,0.4318181818181818,0.2235294117647059,0.12886597531884378,0.22727272727272727,0.08992805755395683,0.22270126653602995,0.38636363636363635,0.2
2010_C_112.txt,0.34957019574650455,0.4295774647887324,0.2946859903381642,0.17331022061905102,0.23148148148148148,0.13850415512465375,0.25778709695719704,0.3380281690140845,0.2318840579710145
2010_C_113.txt,0.26315789006600593,0.35398230088495575,0.2094240837696335,0.08519269334249495,0.12883435582822086,0.06363636363636363,0.1581009011305551,0.23893805309734514,0.14136125654450263
2010_C_115.txt,0.3050847407676659,0.315,0.29577464788732394,0.129834249151125,0.13505747126436782,0.125,0.24165236559644862,0.25,0.2347417840375587
2010_C_118.txt,0.2785515271507826,0.32894736842105265,0.24154589371980675,0.07610349599790601,0.09727626459143969,0.0625,0.22904876779960348,0.28289473684210525,0.20772946859903382
2010_C_12.txt,0.4046242724848809,0.3763440860215054,0.4375,0.17959183173544369,0.1774193548387097,0.18181818181818182,0.3086723434442001,0.2903225806451613,0.3375
2010_C_121.txt,0.17475727777924413,0.34615384615384615,0.11688311688311688,0.06015037261575009,0.14285714285714285,0.0380952380952381,0.12538255970683437,0.34615384615384615,0.11688311688311688
2010_C_124.txt,0.3612040094585072,0.675,0.2465753424657534,0.15873015529302723,0.36,0.10180995475113122,0.2319437619441135,0.5875,0.2146118721461187
2010_C_125.txt,0.14778324742070917,0.28846153846153844,0.09933774834437085,0.03401360188625147,0.07352941176470588,0.022123893805309734,0.09964116678429552,0.2692307692307692,0.09271523178807947
2010_C_127.txt,0.42801555982921774,0.6626506024096386,0.3160919540229885,0.24311926210714593,0.4491525423728814,0.16666666666666666,0.3054756395370497,0.5783132530120482,0.27586206896551724
2010_C_129.txt,0.3724137885708548,0.2852112676056338,0.5364238410596026,0.15439429488873915,0.1146384479717813,0.23636363636363636,0.274846100961246,0.24647887323943662,0.46357615894039733
2010_C_132.txt,0.13756613399400922,0.29545454545454547,0.0896551724137931,0.03533568609122376,0.09803921568627451,0.021551724137931036,0.06594179798458998,0.20454545454545456,0.06206896551724138
2010_C_134.txt,0.09523809302091212,0.375,0.05454545454545454,0.048192769342430025,0.25,0.02666666666666667,0.0555285912024632,0.375,0.05454545454545454
2010_C_136.txt,0.3445945896859021,0.3984375,0.30357142857142855,0.20553359205736704,0.26,0.16993464052287582,0.3000486636218677,0.359375,0.27380952380952384
2010_C_138.txt,0.29268292357841313,0.1839080459770115,0.7164179104477612,0.1802721060657597,0.10816326530612246,0.5408163265306123,0.18473431700164422,0.17624521072796934,0.6865671641791045
2010_C_14.txt,0.4379232458346285,0.5705882352941176,0.3553113553113553,0.2054958137931882,0.2857142857142857,0.16044776119402984,0.35214169828224073,0.5058823529411764,0.315018315018315
2010_C_140.txt,0.33333332940325794,0.620253164556962,0.22790697674418606,0.16535432740622488,0.39622641509433965,0.1044776119402985,0.22130307549878517,0.5569620253164557,0.20465116279069767
2010_C_147.txt,0.3465909043239928,0.4420289855072464,0.2850467289719626,0.1898734131639562,0.2702702702702703,0.14634146341463414,0.28172214383549343,0.391304347826087,0.2523364485981308
2010_C_148.txt,0.4013377887858078,0.7692307692307693,0.27149321266968324,0.17537313129316112,0.47,0.10779816513761468,0.2632092025737036,0.6923076923076923,0.24434389140271492
2010_C_17.txt,0.30921052171593666,0.43119266055045874,0.24102564102564103,0.12024047657688136,0.18518518518518517,0.08902077151335312,0.22919196353947105,0.3669724770642202,0.20512820512820512
2010_C_19.txt,0.30651340544325545,0.4444444444444444,0.23391812865497075,0.159420285443301,0.2426470588235294,0.11870503597122302,0.24767075256965265,0.4222222222222222,0.2222222222222222
2010_C_23.txt,0.2514071253950699,0.17539267015706805,0.44370860927152317,0.07407407027104276,0.049738219895287955,0.1450381679389313,0.1681949890813064,0.1544502617801047,0.39072847682119205
2010_C_25.txt,0.37333332868888885,0.509090909090909,0.29473684210526313,0.17647058358564024,0.24,0.13953488372093023,0.24717948717950342,0.38181818181818183,0.22105263157894736
2010_C_26.txt,0.24697336066201955,0.22566371681415928,0.2727272727272727,0.055987553384819366,0.05027932960893855,0.06315789473684211,0.1665474990867235,0.15486725663716813,0.18716577540106952
2010_C_30.txt,0.2639296138715698,0.23076923076923078,0.3082191780821918,0.10218977614503993,0.08832807570977919,0.12121212121212122,0.20856984000423257,0.18974358974358974,0.2534246575342466
2010_C_31.txt,0.3737024181415453,0.675,0.2583732057416268,0.17982455810489767,0.43157894736842106,0.11357340720221606,0.2701092349406402,0.65,0.24880382775119617
2010_C_33.txt,0.41221373547666224,0.43902439024390244,0.38848920863309355,0.14999999502985553,0.1625615763546798,0.13924050632911392,0.3258230642298967,0.34959349593495936,0.30935251798561153
2010_C_34.txt,0.26244343391658653,0.26851851851851855,0.25663716814159293,0.10423452269626228,0.10884353741496598,0.1,0.2621751796130241,0.26851851851851855,0.25663716814159293
2010_C_39.txt,0.21052631085307266,0.1891891891891892,0.23728813559322035,0.022598865102621657,0.020618556701030927,0.025,0.13202195206966563,0.12162162162162163,0.15254237288135594
2010_C_4.txt,0.38943893928786943,0.5412844036697247,0.30412371134020616,0.20366598345950127,0.3225806451612903,0.1488095238095238,0.3110504346406191,0.4954128440366973,0.27835051546391754
2010_C_40.txt,0.3137254860438293,0.5333333333333333,0.2222222222222222,0.10256409875082198,0.2,0.06896551724137931,0.19254062481271847,0.4222222222222222,0.17592592592592593
2010_C_42.txt,0.24365481822257723,0.17142857142857143,0.42105263157894735,0.09549071233288085,0.06451612903225806,0.1836734693877551,0.15600883929415857,0.14285714285714285,0.3508771929824561
2010_C_46.txt,0.44736841605878735,0.4636363636363636,0.4322033898305085,0.25322996920110313,0.2784090909090909,0.23222748815165878,0.4112692802225169,0.42727272727272725,0.3983050847457627
2010_C_49.txt,0.3406113487919758,0.3023255813953488,0.39,0.15384614888479667,0.1414141414141414,0.1686746987951807,0.2963225790657659,0.2713178294573643,0.35
2010_C_50.txt,0.23931623446234215,0.28865979381443296,0.20437956204379562,0.05918618506698168,0.0729483282674772,0.04979253112033195,0.19815035823485366,0.25257731958762886,0.17883211678832117
2010_C_51.txt,0.4845360775507493,0.43119266055045874,0.5529411764705883,0.27633378443681345,0.24105011933174225,0.32371794871794873,0.43032568352197625,0.3944954128440367,0.5058823529411764
2010_C_52.txt,0.3164983115078961,0.33098591549295775,0.3032258064516129,0.12704917543074798,0.14832535885167464,0.1111111111111111,0.25491732935670774,0.2676056338028169,0.24516129032258063
2010_C_53.txt,0.4028102994503343,0.39814814814814814,0.4075829383886256,0.1561712796515429,0.14761904761904762,0.1657754010695187,0.34182664858924305,0.33796296296296297,0.3459715639810427
2010_C_55.txt,0.27450979993848523,0.5,0.1891891891891892,0.0892857105656535,0.18072289156626506,0.05928853754940711,0.17585257598751947,0.42857142857142855,0.16216216216216217
2010_C_57.txt,0.32156862298069977,0.47674418604651164,0.24260355029585798,0.14318706279131055,0.24031007751937986,0.10197368421052631,0.19746232059558075,0.3488372093023256,0.17751479289940827
2010_C_59.txt,0.12499999500868073,0.13043478260869565,0.12,0.0,0.0,0.0,0.1245682210704001,0.13043478260869565,0.12
2010_C_62.txt,0.312267653445917,0.44680851063829785,0.24,0.14012738428982932,0.22916666666666666,0.10091743119266056,0.24862507166853812,0.4148936170212766,0.22285714285714286
2010_C_63.txt,0.3063063016021427,0.40476190476190477,0.2463768115942029,0.11080331941743868,0.14814814814814814,0.08849557522123894,0.2512127512127385,0.36904761904761907,0.2246376811594203
2010_C_64.txt,0.19323671063222023,0.30303030303030304,0.14184397163120568,0.0632183866138198,0.10576923076923077,0.045081967213114756,0.1333117849354291,0.25757575757575757,0.12056737588652482
2010_C_68.txt,0.3695652136413044,0.7391304347826086,0.2463768115942029,0.22058823202422148,0.5357142857142857,0.1388888888888889,0.26397515527960264,0.7391304347826086,0.2463768115942029
2010_C_7.txt,0.43749999521085786,0.550561797752809,0.362962962962963,0.1818181772048101,0.2518518518518518,0.14225941422594143,0.35518351243965274,0.48314606741573035,0.31851851851851853
2010_C_70.txt,0.2457627072795175,0.34523809523809523,0.19078947368421054,0.054187187875464435,0.08870967741935484,0.03900709219858156,0.1837002791075185,0.2976190476190476,0.16447368421052633
