"Rank #3 (Only Reaseach Paper based formula)                                                                                                                                                                                                         The only formula used for sentence scoring is                                                                                                                                                                                               Wnew = Wold + (sd * (1.5*L + 0.2*d + 0.3*e)) / length(Sentence), where                                                                                                                                                 Wnew : New sentence score Wold : Old sentence score                                                                                                                                                                                      sd : standard deviantion of sentence scores                                                                                                                                                                                                            L : Number of legal terms in the sentence                                                                                                                                                                                                                      d : Total count of numeric digits (like year, case number, act, sec, rule etc)                                                                                                                                                      e : number of entities present in the sentences                                                                                                                                                                                                 Note:We haven't given higher tfidf score for the legal terms.All terms tfidf score are given based on their occurence in the document only.        Number of Documents on which scores is calcuated :7090 Documents",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
File Name,Rouge-1 F,Rouge-1 P,Rouge-1 R,Rouge-2 F,Rouge-2 P,Rouge-2 R,Rouge-L F,Rouge-L P,Rouge-L R
,,,,,,,,,
,,,,,,,,,
2015_S_428.txt,0.219780215,0.19047619,0.25974026,0.064516124,0.055944056,0.076190476,0.17855625,0.161904762,0.220779221
,,,,,,,,,
2015_S_431.txt,0.212389376,0.171428571,0.279069767,0.048192766,0.037735849,0.066666667,0.175710698,0.157142857,0.255813953
,,,,,,,,,
2015_S_432.txt,0.074766351,0.054794521,0.117647059,0,0,0,0.060562055,0.054794521,0.117647059
,,,,,,,,,
2015_S_433.txt,0.12941176,0.127906977,0.130952381,0.009009004,0.009433962,0.00862069,0.117614506,0.11627907,0.119047619
,,,,,,,,,
2015_S_438.txt,0.246376807,0.232876712,0.261538462,0.031249995,0.027272727,0.036585366,0.201548425,0.191780822,0.215384615
,,,,,,,,,
2015_S_441.txt,0.137404575,0.15,0.126760563,0.034883716,0.037974684,0.032258065,0.10539439,0.116666667,0.098591549
,,,,,,,,,
2015_S_442.txt,0.182692303,0.20212766,0.166666667,0.02949852,0.029761905,0.029239766,0.169962909,0.191489362,0.157894737
,,,,,,,,,
2015_S_443.txt,0.096590906,0.057823129,0.293103448,0.01077199,0.00625,0.038961039,0.049095383,0.047619048,0.24137931
,,,,,,,,,
2015_S_444.txt,0.095999995,0.098360656,0.09375,0,0,0,0.095889599,0.098360656,0.09375
,,,,,,,,,
2015_S_448.txt,0.178571424,0.2,0.161290323,0.033333328,0.04,0.028571429,0.139686454,0.16,0.129032258
,,,,,,,,,
2015_S_449.txt,0.153846149,0.119760479,0.215053763,0.020779216,0.016194332,0.028985507,0.127104518,0.113772455,0.204301075
,,,,,,,,,
2015_S_451.txt,0.061068697,0.054794521,0.068965517,0,0,0,0.059527947,0.054794521,0.068965517
,,,,,,,,,
2015_S_452.txt,0.270718228,0.185606061,0.5,0.069696966,0.046747967,0.136904762,0.192705255,0.178030303,0.479591837
,,,,,,,,,
2015_S_457.txt,0.191011231,0.163461538,0.22972973,0,0,0,0.127773043,0.115384615,0.162162162
,,,,,,,,,
2015_S_458.txt,0.142292486,0.105882353,0.21686747,0.015113346,0.011538462,0.02189781,0.097877092,0.088235294,0.180722892
,,,,,,,,,
2015_S_459.txt,0.075187965,0.06097561,0.098039216,0.02139037,0.017857143,0.026666667,0.068163311,0.06097561,0.098039216
,,,,,,,,,
2015_S_46.txt,0.325842692,0.341176471,0.311827957,0.179591832,0.205607477,0.15942029,0.302152583,0.317647059,0.290322581
,,,,,,,,,
2015_S_461.txt,0.286738346,0.245398773,0.344827586,0.106280188,0.090534979,0.128654971,0.237773232,0.214723926,0.301724138
,,,,,,,,,
2015_S_462.txt,0.15053763,0.12962963,0.179487179,0.037735844,0.034482759,0.041666667,0.143272305,0.12962963,0.179487179
,,,,,,,,,
2015_S_463.txt,0.225563905,0.220588235,0.230769231,0.022727268,0.021978022,0.023529412,0.165245469,0.161764706,0.169230769
,,,,,,,,,
2015_S_464.txt,0.161434973,0.131386861,0.209302326,0.020270265,0.016949153,0.025210084,0.138680474,0.124087591,0.197674419
,,,,,,,,,
2015_S_465.txt,0.21428571,0.159574468,0.326086957,0.03312629,0.023880597,0.054054054,0.14753427,0.132978723,0.27173913
,,,,,,,,,
2015_S_466.txt,0.244019134,0.178321678,0.386363636,0.046376807,0.032854209,0.078817734,0.17377463,0.157342657,0.340909091
,,,,,,,,,
2015_S_468.txt,0.103448271,0.094339623,0.114503817,0,0,0,0.088029076,0.081761006,0.099236641
,,,,,,,,,
2015_S_47.txt,0.178649234,0.112947658,0.427083333,0.026595742,0.016447368,0.069444444,0.095500876,0.090909091,0.34375
,,,,,,,,,
2015_S_471.txt,0.149532706,0.216216216,0.114285714,0,0,0,0.095551158,0.162162162,0.085714286
,,,,,,,,,
2015_S_473.txt,0.122370935,0.07032967,0.470588235,0.018285712,0.010376135,0.076923077,0.067182476,0.065934066,0.441176471
,,,,,,,,,
2015_S_474.txt,0.253776431,0.179487179,0.432989691,0.098290594,0.068452381,0.174242424,0.182319111,0.166666667,0.402061856
,,,,,,,,,
2015_S_476.txt,0.327868847,0.344827586,0.3125,0.132315517,0.156626506,0.114537445,0.30997953,0.327586207,0.296875
,,,,,,,,,
2015_S_478.txt,0.194331979,0.156862745,0.255319149,0.017094012,0.013888889,0.022222222,0.153472414,0.137254902,0.223404255
,,,,,,,,,
2015_S_481.txt,0.158730154,0.208333333,0.128205128,0,0,0,0.086009598,0.125,0.076923077
,,,,,,,,,
2015_S_482.txt,0.291390723,0.282051282,0.301369863,0.072538855,0.073684211,0.071428571,0.224673419,0.217948718,0.232876712
,,,,,,,,,
2015_S_483.txt,0.212121207,0.181818182,0.254545455,0.043010748,0.03960396,0.047058824,0.17968143,0.162337662,0.227272727
,,,,,,,,,
2015_S_487.txt,0.078431368,0.085106383,0.072727273,0,0,0,0.077483919,0.085106383,0.072727273
,,,,,,,,,
2015_S_49.txt,0.157894732,0.126506024,0.21,0.028436014,0.021818182,0.040816327,0.107797648,0.096385542,0.16
,,,,,,,,,
2015_S_490.txt,0.101351348,0.062240664,0.272727273,0.004545452,0.002710027,0.014084507,0.051770502,0.049792531,0.218181818
,,,,,,,,,
2015_S_491.txt,0.247191006,0.234042553,0.261904762,0.057613164,0.051851852,0.064814815,0.245645295,0.234042553,0.261904762
,,,,,,,,,
2015_S_492.txt,0.460093892,0.457943925,0.462264151,0.23642172,0.225609756,0.248322148,0.422516586,0.420560748,0.424528302
,,,,,,,,,
2015_S_494.txt,0.272108839,0.303030303,0.24691358,0.078817729,0.086021505,0.072727273,0.25328322,0.287878788,0.234567901
,,,,,,,,,
2015_S_496.txt,0.109890106,0.08,0.175438596,0.016393438,0.011627907,0.027777778,0.088265637,0.08,0.175438596
,,,,,,,,,
2015_S_497.txt,0.187919458,0.14893617,0.254545455,0.02941176,0.022556391,0.042253521,0.118971793,0.106382979,0.181818182
,,,,,,,,,
2015_S_498.txt,0.152249131,0.113989637,0.229166667,0.046403708,0.034129693,0.072463768,0.109345756,0.098445596,0.197916667
,,,,,,,,,
2015_S_50.txt,0.141078834,0.097142857,0.257575758,0.028328608,0.019230769,0.053763441,0.092921372,0.085714286,0.227272727
,,,,,,,,,
2015_S_500.txt,0.208754205,0.149038462,0.348314607,0.027397256,0.018372703,0.053846154,0.158240811,0.144230769,0.337078652
,,,,,,,,,
2015_S_501.txt,0.204379558,0.14,0.378378378,0.102803735,0.067484663,0.215686275,0.140671563,0.13,0.351351351
,,,,,,,,,
2015_S_502.txt,0.176470583,0.176470588,0.176470588,0,0,0,0.117647059,0.117647059,0.117647059
,,,,,,,,,
2015_S_504.txt,0.085470081,0.070422535,0.108695652,0,0,0,0.062884544,0.056338028,0.086956522
,,,,,,,,,
2015_S_505.txt,0.074074069,0.058823529,0.1,0.011627902,0.009615385,0.014705882,0.065787248,0.058823529,0.1
,,,,,,,,,
2015_S_509.txt,0.182389934,0.114173228,0.453125,0.049180325,0.029339853,0.151898734,0.103025922,0.098425197,0.390625
,,,,,,,,,
2015_S_512.txt,0.163090124,0.131034483,0.215909091,0.015748027,0.011764706,0.023809524,0.138828025,0.124137931,0.204545455
,,,,,,,,,
2015_S_513.txt,0.420382161,0.402439024,0.44,0.217821777,0.20754717,0.229166667,0.41872071,0.402439024,0.44
,,,,,,,,,
2015_S_514.txt,0.10377358,0.0859375,0.130952381,0.006756752,0.005405405,0.009009009,0.07842799,0.0703125,0.107142857
,,,,,,,,,
2015_S_515.txt,0.081081077,0.054054054,0.162162162,0,0,0,0.038610039,0.036036036,0.108108108
,,,,,,,,,
2015_S_516.txt,0.152671751,0.142857143,0.163934426,0.043478256,0.039215686,0.048780488,0.121000525,0.114285714,0.131147541
,,,,,,,,,
2015_S_522.txt,0.202334626,0.154761905,0.292134831,0.037135274,0.028688525,0.052631579,0.145997476,0.130952381,0.247191011
,,,,,,,,,
2015_S_526.txt,0.257575753,0.404761905,0.188888889,0.021857919,0.038461538,0.015267176,0.196521427,0.380952381,0.177777778
,,,,,,,,,
2015_S_528.txt,0.184782604,0.165048544,0.209876543,0.008403356,0.007751938,0.009174312,0.148001931,0.13592233,0.172839506
,,,,,,,,,
2015_S_529.txt,0.1384083,0.128205128,0.15037594,0.017857138,0.016393443,0.019607843,0.0956814,0.08974359,0.105263158
,,,,,,,,,
2015_S_53.txt,0.12941176,0.127906977,0.130952381,0.026315784,0.027777778,0.025,0.129375956,0.127906977,0.130952381
,,,,,,,,,
2015_S_531.txt,0.144796375,0.140350877,0.14953271,0,0,0,0.117411707,0.114035088,0.121495327
,,,,,,,,,
2015_S_533.txt,0.230088491,0.26,0.206349206,0.01315789,0.015151515,0.011627907,0.189733553,0.22,0.174603175
,,,,,,,,,
2015_S_534.txt,0.32624113,0.302631579,0.353846154,0.062499995,0.059405941,0.065934066,0.280296692,0.263157895,0.307692308
,,,,,,,,,
2015_S_536.txt,0.181818177,0.185185185,0.178571429,0,0,0,0.109018854,0.111111111,0.107142857
,,,,,,,,,
2015_S_541.txt,0.080645156,0.090909091,0.072463768,0,0,0,0.078664899,0.090909091,0.072463768
,,,,,,,,,
2015_S_543.txt,0.185714281,0.188405797,0.183098592,0.032608691,0.038461538,0.028301887,0.18563853,0.188405797,0.183098592
,,,,,,,,,
2015_S_544.txt,0.151898729,0.134831461,0.173913043,0,0,0,0.134983038,0.123595506,0.15942029
,,,,,,,,,
2015_S_545.txt,0.284552841,0.25,0.330188679,0.063492059,0.06,0.06741573,0.242925569,0.221428571,0.29245283
,,,,,,,,,
2015_S_547.txt,0.284263954,0.311111111,0.261682243,0.096296291,0.112068966,0.084415584,0.280122802,0.311111111,0.261682243
,,,,,,,,,
2015_S_548.txt,0.007153502,0.003592814,0.8,0.001502307,0.000752284,0.5,0.003592887,0.003592814,0.8
,,,,,,,,,
2015_S_55.txt,0.358695647,0.370786517,0.347368421,0.18450184,0.19379845,0.176056338,0.325395688,0.337078652,0.315789474
,,,,,,,,,
2015_S_553.txt,0.094674552,0.075471698,0.126984127,0,0,0,0.073858672,0.066037736,0.111111111
,,,,,,,,,
2015_S_555.txt,0.159420285,0.154929577,0.164179104,0.010638293,0.00990099,0.011494253,0.115747699,0.112676056,0.119402985
,,,,,,,,,
2015_S_56.txt,0.272727268,0.282051282,0.264,0.059945499,0.067073171,0.054187192,0.263886677,0.273504274,0.256
,,,,,,,,,
2015_S_560.txt,0.159203975,0.125984252,0.216216216,0.03623188,0.027472527,0.053191489,0.132081055,0.118110236,0.202702703
,,,,,,,,,
2015_S_562.txt,0.231292512,0.236111111,0.226666667,0.067307687,0.073684211,0.061946903,0.231100094,0.236111111,0.226666667
,,,,,,,,,
2015_S_564.txt,0.32302405,0.330985915,0.315436242,0.142528731,0.150485437,0.135371179,0.302056136,0.309859155,0.295302013
,,,,,,,,,
2015_S_565.txt,0.205479447,0.174418605,0.25,0.020512816,0.017699115,0.024390244,0.167768316,0.151162791,0.216666667
,,,,,,,,,
2015_S_566.txt,0.185714281,0.209677419,0.166666667,0.011049719,0.013513514,0.009345794,0.125339468,0.14516129,0.115384615
,,,,,,,,,
2015_S_58.txt,0.370370366,0.470588235,0.305343511,0.163398688,0.213675214,0.132275132,0.30671899,0.423529412,0.27480916
,,,,,,,,,
2015_S_60.txt,0.200626955,0.14953271,0.304761905,0.024999996,0.018518519,0.038461538,0.145190044,0.130841121,0.266666667
,,,,,,,,,
2015_S_61.txt,0.208791204,0.31147541,0.157024793,0.035211263,0.056179775,0.025641026,0.137815467,0.245901639,0.123966942
,,,,,,,,,
2015_S_62.txt,0.186666663,0.125,0.368421053,0.042780745,0.026755853,0.106666667,0.121373704,0.113095238,0.333333333
,,,,,,,,,
2015_S_64.txt,0.249999995,0.242424242,0.258064516,0.048442902,0.051851852,0.045454545,0.207927621,0.202020202,0.215053763
,,,,,,,,,
2015_S_66.txt,0.127999996,0.086956522,0.242424242,0.015999996,0.010791367,0.030927835,0.087951511,0.081521739,0.227272727
,,,,,,,,,
2015_S_68.txt,0.152284259,0.189873418,0.127118644,0.007092194,0.009615385,0.005617978,0.113282751,0.151898734,0.101694915
,,,,,,,,,
2015_S_72.txt,0.312499995,0.365853659,0.272727273,0.166064977,0.225490196,0.131428571,0.28000476,0.341463415,0.254545455
,,,,,,,,,
2015_S_73.txt,0.131979691,0.107438017,0.171052632,0.007434939,0.006060606,0.009615385,0.120070824,0.107438017,0.171052632
,,,,,,,,,
2015_S_77.txt,0.093220335,0.062146893,0.186440678,0.029585795,0.019305019,0.063291139,0.066585956,0.062146893,0.186440678
,,,,,,,,,
2015_S_80.txt,0.220779216,0.303571429,0.173469388,0.036697243,0.054054054,0.027777778,0.125482625,0.196428571,0.112244898
,,,,,,,,,
2015_S_82.txt,0.42553191,0.375,0.491803279,0.300970869,0.260504202,0.356321839,0.410876599,0.375,0.491803279
,,,,,,,,,
2015_S_84.txt,0.246835439,0.179723502,0.393939394,0.060975606,0.043227666,0.103448276,0.147454394,0.133640553,0.292929293
,,,,,,,,,
2015_S_85.txt,0.173913039,0.142857143,0.222222222,0.020689651,0.015957447,0.029411765,0.115206194,0.103174603,0.160493827
,,,,,,,,,
2015_S_86.txt,0.219780215,0.21978022,0.21978022,0.065693426,0.064748201,0.066666667,0.197802198,0.197802198,0.197802198
,,,,,,,,,
2015_S_91.txt,0.092378751,0.050761421,0.512820513,0.045584044,0.02484472,0.275862069,0.051209116,0.050761421,0.512820513
,,,,,,,,,
2015_S_92.txt,0.355555551,0.25974026,0.563380282,0.205607472,0.158653846,0.292035398,0.236643289,0.214285714,0.464788732
,,,,,,,,,
2015_S_95.txt,0.313664592,0.223451327,0.526041667,0.086232976,0.059685864,0.155313351,0.215884535,0.196902655,0.463541667
,,,,,,,,,
2015_S_97.txt,0.210526311,0.153846154,0.333333333,0.063205413,0.04516129,0.105263158,0.147257909,0.133333333,0.288888889
,,,,,,,,,
2015_T_10.txt,0.294930871,0.27826087,0.31372549,0.105590057,0.099415205,0.112582781,0.283685304,0.269565217,0.303921569
,,,,,,,,,
2015_T_12.txt,0.365853654,0.625,0.25862069,0.142857139,0.307692308,0.093023256,0.245146839,0.541666667,0.224137931
,,,,,,,,,
2015_T_19.txt,0.433566429,0.5,0.382716049,0.19487179,0.243589744,0.162393162,0.37847718,0.451612903,0.345679012
,,,,,,,,,
2015_T_2.txt,0.224719096,0.294117647,0.181818182,0.03418803,0.05,0.025974026,0.182950131,0.264705882,0.163636364
,,,,,,,,,
2015_T_20.txt,0.146341458,0.131868132,0.164383562,0.017021272,0.015873016,0.018348624,0.119115552,0.10989011,0.136986301
,,,,,,,,,
2015_T_27.txt,0.208791204,0.211111111,0.206521739,0.055555551,0.060344828,0.051470588,0.186768085,0.188888889,0.184782609
,,,,,,,,,
2015_T_28.txt,0.093959727,0.082352941,0.109375,0.010101005,0.008695652,0.012048193,0.077517292,0.070588235,0.09375
,,,,,,,,,
2015_T_29.txt,0.223175961,0.178082192,0.298850575,0.044692733,0.037037037,0.056338028,0.1455496,0.130136986,0.218390805
,,,,,,,,,
2015_T_3.txt,0.153846149,0.120481928,0.212765957,0.034883716,0.028037383,0.046153846,0.12119714,0.108433735,0.191489362
,,,,,,,,,
2015_T_31.txt,0.222222217,0.260869565,0.193548387,0.052785919,0.064748201,0.044554455,0.195314362,0.239130435,0.177419355
,,,,,,,,,
2015_T_35.txt,0.089041092,0.059633028,0.175675676,0.023094684,0.015625,0.044247788,0.05907785,0.055045872,0.162162162
,,,,,,,,,
2015_T_36.txt,0.287425145,0.279069767,0.296296296,0.102325576,0.101851852,0.102803738,0.28691123,0.279069767,0.296296296
,,,,,,,,,
2015_T_39.txt,0.146788986,0.16,0.13559322,0.013986009,0.016949153,0.011904762,0.144827607,0.16,0.13559322
,,,,,,,,,
2015_T_40.txt,0.186666662,0.176470588,0.198113208,0.034782604,0.031413613,0.038961039,0.185432736,0.176470588,0.198113208
,,,,,,,,,
2015_T_9.txt,0.228738999,0.158536585,0.410526316,0.089285711,0.059665871,0.177304965,0.159008292,0.146341463,0.378947368
,,,,,,,,,
2015_U_10.txt,0.087248319,0.054166667,0.224137931,0.004784686,0.00286533,0.014492754,0.052183619,0.05,0.206896552
,,,,,,,,,
2015_U_13.txt,0.256410251,0.294117647,0.227272727,0.026490061,0.032258065,0.02247191,0.182143393,0.215686275,0.166666667
,,,,,,,,,
2015_U_14.txt,0.32558139,0.285714286,0.378378378,0.15444015,0.12987013,0.19047619,0.257602405,0.234693878,0.310810811
,,,,,,,,,
2015_U_15.txt,0.374384233,0.251655629,0.730769231,0.180645158,0.116666667,0.4,0.256220143,0.238410596,0.692307692
,,,,,,,,,
2015_U_16.txt,0.022222217,0.023255814,0.021276596,0,0,0,0.022134948,0.023255814,0.021276596
,,,,,,,,,
2015_U_17.txt,0.240896354,0.180672269,0.361344538,0.05169628,0.036781609,0.086956522,0.149393091,0.134453782,0.268907563
,,,,,,,,,
2015_U_2.txt,0.456621,0.431034483,0.485436893,0.283076918,0.282208589,0.283950617,0.435299212,0.413793103,0.466019417
,,,,,,,,,
2015_U_21.txt,0.101265818,0.08988764,0.115942029,0,0,0,0.085898297,0.078651685,0.101449275
,,,,,,,,,
2015_U_24.txt,0.147368416,0.116666667,0.2,0,0,0,0.111830034,0.1,0.171428571
,,,,,,,,,
2015_U_26.txt,0.32085561,0.283018868,0.37037037,0.102941171,0.098591549,0.107692308,0.278973002,0.254716981,0.333333333
,,,,,,,,,
2015_U_28.txt,0.222873896,0.157676349,0.38,0.054514477,0.03652968,0.10738255,0.163421408,0.149377593,0.36
,,,,,,,,,
2015_U_31.txt,0.273224039,0.20661157,0.403225806,0.044943816,0.033898305,0.066666667,0.174743481,0.157024793,0.306451613
,,,,,,,,,
2015_U_32.txt,0.358306184,0.298913043,0.447154472,0.140624995,0.115015974,0.180904523,0.290626969,0.260869565,0.390243902
,,,,,,,,,
2015_U_40.txt,0.103448273,0.060606061,0.352941176,0.008522725,0.005,0.028846154,0.051732341,0.050505051,0.294117647
,,,,,,,,,
2015_U_43.txt,0.247787606,0.378378378,0.184210526,0.035502955,0.065217391,0.024390244,0.160519495,0.297297297,0.144736842
,,,,,,,,,
2015_U_45.txt,0.11650485,0.095238095,0.15,0,0,0,0.09753158,0.087301587,0.1375
,,,,,,,,,
2015_U_47.txt,0.222222217,0.181034483,0.287671233,0.059479549,0.047904192,0.078431373,0.1830415,0.163793103,0.260273973
,,,,,,,,,
2015_U_48.txt,0.232558135,0.173611111,0.352112676,0.047619043,0.034482759,0.076923077,0.169590851,0.152777778,0.309859155
,,,,,,,,,
2015_U_49.txt,0.337662333,0.247619048,0.530612245,0.214953267,0.159722222,0.328571429,0.210558672,0.19047619,0.408163265
,,,,,,,,,
2015_U_52.txt,0.135678389,0.080597015,0.428571429,0.038123165,0.021885522,0.147727273,0.073685425,0.071641791,0.380952381
,,,,,,,,,
2015_U_56.txt,0.268456371,0.212765957,0.363636364,0.103797464,0.079922027,0.14801444,0.202252048,0.180851064,0.309090909
,,,,,,,,,
2015_U_59.txt,0.376811589,0.448275862,0.325,0.141935479,0.157142857,0.129411765,0.257754547,0.32183908,0.233333333
,,,,,,,,,
2015_U_62.txt,0.224999996,0.165644172,0.350649351,0.027397256,0.020325203,0.042016807,0.156133337,0.141104294,0.298701299
,,,,,,,,,
2015_U_65.txt,0.2368421,0.278350515,0.20610687,0.060439556,0.070512821,0.052884615,0.201748691,0.24742268,0.183206107
,,,,,,,,,
2015_U_66.txt,0.1247216,0.08045977,0.277227723,0.013729974,0.008174387,0.042857143,0.079072845,0.074712644,0.257425743
,,,,,,,,,
2015_U_71.txt,0.211604092,0.143518519,0.402597403,0.046908312,0.02972973,0.111111111,0.129787382,0.12037037,0.337662338
,,,,,,,,,
2015_U_75.txt,0.228571424,0.180904523,0.310344828,0.056155503,0.044982699,0.074712644,0.151727984,0.135678392,0.232758621
,,,,,,,,,
2015_U_76.txt,0.236111106,0.184782609,0.326923077,0.046728967,0.036363636,0.065359477,0.182226399,0.163043478,0.288461538
,,,,,,,,,
2015_U_78.txt,0.130925505,0.081920904,0.325842697,0.002789397,0.001697793,0.0078125,0.067997922,0.064971751,0.258426966
,,,,,,,,,
2015_U_79.txt,0.161403504,0.122340426,0.237113402,0.024449873,0.018518519,0.035971223,0.124357562,0.111702128,0.216494845
,,,,,,,,,
2015_U_8.txt,0.302158269,0.25,0.381818182,0.117021272,0.094017094,0.154929577,0.22576965,0.202380952,0.309090909
,,,,,,,,,
2015_U_82.txt,0.057894736,0.030555556,0.55,0.011721611,0.006102212,0.148148148,0.029251672,0.029166667,0.525
,,,,,,,,,
2015_U_85.txt,0.361111106,0.464285714,0.295454545,0.155555551,0.233333333,0.116666667,0.203106332,0.285714286,0.181818182
,,,,,,,,,
2015_U_86.txt,0.09944751,0.066666667,0.195652174,0.007575754,0.004878049,0.016949153,0.055669698,0.051851852,0.152173913
,,,,,,,,,
2015_U_87.txt,0.148148144,0.098360656,0.3,0.03302752,0.021176471,0.075,0.100841132,0.094262295,0.2875
,,,,,,,,,
2015_U_88.txt,0.231292512,0.193181818,0.288135593,0.058823525,0.051282051,0.068965517,0.177200003,0.159090909,0.237288136
,,,,,,,,,
2015_U_89.txt,0.220472436,0.197183099,0.25,0.050955409,0.049382716,0.052631579,0.183915716,0.169014085,0.214285714
,,,,,,,,,
2015_U_9.txt,0.173228342,0.118918919,0.31884058,0.011627903,0.007782101,0.022988506,0.099511812,0.091891892,0.246376812
,,,,,,,,,
2015_U_90.txt,0.297734623,0.233502538,0.410714286,0.089068822,0.064516129,0.14379085,0.24966374,0.223350254,0.392857143
,,,,,,,,,
2015_U_91.txt,0.143835613,0.089361702,0.368421053,0.039999997,0.023980815,0.120481928,0.079960994,0.076595745,0.315789474
,,,,,,,,,
2015_U_93.txt,0.313868608,0.286666667,0.346774194,0.071258902,0.064377682,0.079787234,0.279679886,0.26,0.314516129
,,,,,,,,,
2015_U_95.txt,0.247863243,0.213235294,0.295918367,0.072289152,0.060606061,0.089552239,0.211360833,0.191176471,0.265306122
,,,,,,,,,
2015_V_12.txt,0.364583328,0.309734513,0.443037975,0.15444015,0.12987013,0.19047619,0.294586185,0.265486726,0.379746835
,,,,,,,,,
2015_V_13.txt,0.150150148,0.085616438,0.609756098,0.040145984,0.022044088,0.224489796,0.080098305,0.078767123,0.56097561
,,,,,,,,,
2015_V_15.txt,0.167978999,0.109965636,0.355555556,0.020304565,0.013483146,0.04109589,0.095080594,0.089347079,0.288888889
,,,,,,,,,
2015_V_17.txt,0.162601622,0.120481928,0.25,0.03225806,0.022727273,0.055555556,0.113491625,0.102409639,0.2125
,,,,,,,,,
2015_V_18.txt,0.245614031,0.185430464,0.363636364,0.036363632,0.026548673,0.057692308,0.154720471,0.139072848,0.272727273
,,,,,,,,,
2015_V_20.txt,0.287234038,0.391304348,0.226890756,0.081355928,0.116504854,0.0625,0.244316342,0.376811594,0.218487395
,,,,,,,,,
2015_V_22.txt,0.403587439,0.368852459,0.445544554,0.201298696,0.186746988,0.218309859,0.370173874,0.344262295,0.415841584
,,,,,,,,,
2015_V_24.txt,0.1547619,0.151162791,0.158536585,0.008097161,0.00952381,0.007042254,0.130804161,0.127906977,0.134146341
,,,,,,,,,
2015_V_25.txt,0.114285711,0.074626866,0.243902439,0.016064254,0.01025641,0.037037037,0.079340613,0.074626866,0.243902439
,,,,,,,,,
2015_V_28.txt,0.295719839,0.292307692,0.299212598,0.111420608,0.117647059,0.105820106,0.272299343,0.269230769,0.275590551
,,,,,,,,,
2015_V_31.txt,0.263565887,0.293103448,0.23943662,0.050761417,0.063291139,0.042372881,0.258370809,0.293103448,0.23943662
,,,,,,,,,
2015_V_32.txt,0.204379557,0.212121212,0.197183099,0,0,0,0.160157854,0.166666667,0.154929577
,,,,,,,,,
2015_V_34.txt,0.127562639,0.077348066,0.363636364,0.01103448,0.006441224,0.038461538,0.0743572,0.071823204,0.337662338
,,,,,,,,,
2015_V_35.txt,0.36507936,0.46,0.302631579,0.123456785,0.169491525,0.097087379,0.278813283,0.38,0.25
,,,,,,,,,
2015_V_36.txt,0.181818177,0.171717172,0.193181818,0.020066885,0.018987342,0.021276596,0.138085122,0.131313131,0.147727273
,,,,,,,,,
2015_V_38.txt,0.078212286,0.055555556,0.132075472,0.007067134,0.004807692,0.013333333,0.060856028,0.055555556,0.132075472
,,,,,,,,,
2015_V_42.txt,0.256097556,0.25,0.2625,0.026666662,0.027027027,0.026315789,0.194890215,0.19047619,0.2
,,,,,,,,,
2015_V_44.txt,0.178861785,0.118705036,0.362637363,0.032102726,0.02004008,0.080645161,0.111580477,0.104316547,0.318681319
,,,,,,,,,
2015_V_45.txt,0.211920525,0.19047619,0.23880597,0.052631574,0.051546392,0.053763441,0.206745185,0.19047619,0.23880597
,,,,,,,,,
2015_V_48.txt,0.157894732,0.210526316,0.126315789,0.026905825,0.038461538,0.020689655,0.129501385,0.192982456,0.115789474
,,,,,,,,,
2015_V_49.txt,0.223463682,0.238095238,0.210526316,0.043103443,0.05,0.037878788,0.188525591,0.202380952,0.178947368
,,,,,,,,,
2015_V_54.txt,0.152671751,0.112359551,0.238095238,0.021917804,0.016194332,0.033898305,0.09945357,0.08988764,0.19047619
,,,,,,,,,
2015_V_6.txt,0.10030395,0.054862843,0.584070796,0.032327585,0.017201835,0.267857143,0.0511116,0.050706567,0.539823009
,,,,,,,,,
2015_W_1.txt,0.48484848,0.571428571,0.421052632,0.315789469,0.387096774,0.266666667,0.435020306,0.535714286,0.394736842
,,,,,,,,,
2015_W_4.txt,0.222222218,0.158119658,0.373737374,0.021089627,0.014814815,0.036585366,0.154563566,0.141025641,0.333333333
,,,,,,,,,
2015_W_8.txt,0.232704398,0.170506912,0.366336634,0.06706114,0.046961326,0.117241379,0.183350589,0.165898618,0.356435644
,,,,,,,,,
2015_Y_4.txt,0.157894732,0.151260504,0.165137615,0.005509637,0.005405405,0.005617978,0.131075623,0.12605042,0.137614679
,,,,,,,,,
2016_A_101.txt,0.128787875,0.086294416,0.253731343,0.026385221,0.017182131,0.056818182,0.087183003,0.081218274,0.23880597
,,,,,,,,,
2016_A_103.txt,0.208791204,0.188118812,0.234567901,0.089068821,0.081481481,0.098214286,0.171726188,0.158415842,0.197530864
,,,,,,,,,
2016_A_106.txt,0.136054417,0.108695652,0.181818182,0.010204077,0.007633588,0.015384615,0.097254892,0.086956522,0.145454545
,,,,,,,,,
2016_A_107.txt,0.135922325,0.114754098,0.166666667,0.026058627,0.020725389,0.035087719,0.127528905,0.114754098,0.166666667
,,,,,,,,,
2016_A_113.txt,0.337662333,0.317073171,0.361111111,0.102040811,0.113636364,0.092592593,0.23181948,0.219512195,0.25
,,,,,,,,,
